"SIDO","SIGUNGU","SIDO_SIGUNGU_NM","year","value","Units"
"경기","오산시","경기_오산시","2018",5649896,"Milwon"
"경기","오산시","경기_오산시","2019",5720968,"Milwon"
"경기","오산시","경기_오산시","2020",5586906,"Milwon"
"경기","오산시","경기_오산시","2021",6031892,"Milwon"
"경기","용인시","경기_용인시","2010",25524626,"Milwon"
"경기","용인시","경기_용인시","2011",24683828,"Milwon"
"경기","용인시","경기_용인시","2012",26792873,"Milwon"
"경기","용인시","경기_용인시","2013",27450348,"Milwon"
"경기","용인시","경기_용인시","2014",28891212,"Milwon"
"경기","용인시","경기_용인시","2015",28667356,"Milwon"
"경기","용인시","경기_용인시","2016",30792811,"Milwon"
"경기","용인시","경기_용인시","2017",33425175,"Milwon"
"경기","용인시","경기_용인시","2018",30520652,"Milwon"
"경기","용인시","경기_용인시","2019",30181677,"Milwon"
"경기","용인시","경기_용인시","2020",33330635,"Milwon"
"경기","용인시","경기_용인시","2021",35308886,"Milwon"
"경기","의왕시","경기_의왕시","2010",2426259,"Milwon"
"경기","의왕시","경기_의왕시","2011",2682496,"Milwon"
"경기","의왕시","경기_의왕시","2012",2444862,"Milwon"
"경기","의왕시","경기_의왕시","2013",2479265,"Milwon"
"경기","의왕시","경기_의왕시","2014",2648709,"Milwon"
"경기","의왕시","경기_의왕시","2015",3048257,"Milwon"
"경기","의왕시","경기_의왕시","2016",2979250,"Milwon"
"경기","의왕시","경기_의왕시","2017",3487412,"Milwon"
"경기","의왕시","경기_의왕시","2018",3823873,"Milwon"
"경기","의왕시","경기_의왕시","2019",4025885,"Milwon"
"경기","의왕시","경기_의왕시","2020",3972027,"Milwon"
"경기","의왕시","경기_의왕시","2021",4127736,"Milwon"
"경기","의정부시","경기_의정부시","2010",4465522,"Milwon"
"경기","의정부시","경기_의정부시","2011",4711770,"Milwon"
"경기","의정부시","경기_의정부시","2012",5123477,"Milwon"
"경기","의정부시","경기_의정부시","2013",5286251,"Milwon"
"경기","의정부시","경기_의정부시","2014",5118136,"Milwon"
"경기","의정부시","경기_의정부시","2015",5560895,"Milwon"
"경기","의정부시","경기_의정부시","2016",6218546,"Milwon"
"경기","의정부시","경기_의정부시","2017",6930126,"Milwon"
"경기","의정부시","경기_의정부시","2018",7350069,"Milwon"
"경기","의정부시","경기_의정부시","2019",7473255,"Milwon"
"경기","의정부시","경기_의정부시","2020",7326448,"Milwon"
"경기","의정부시","경기_의정부시","2021",7388564,"Milwon"
"경기","이천시","경기_이천시","2010",9067307,"Milwon"
"경기","이천시","경기_이천시","2011",9283970,"Milwon"
"경기","이천시","경기_이천시","2012",9929011,"Milwon"
"경기","이천시","경기_이천시","2013",11304070,"Milwon"
"경기","이천시","경기_이천시","2014",12346641,"Milwon"
"경기","이천시","경기_이천시","2015",14418388,"Milwon"
"경기","이천시","경기_이천시","2016",14531375,"Milwon"
"경기","이천시","경기_이천시","2017",18083762,"Milwon"
"경기","이천시","경기_이천시","2018",24581118,"Milwon"
"경기","이천시","경기_이천시","2019",21552715,"Milwon"
"경기","이천시","경기_이천시","2020",24780056,"Milwon"
"경기","이천시","경기_이천시","2021",28534355,"Milwon"
"경기","파주시","경기_파주시","2010",11856179,"Milwon"
"경기","파주시","경기_파주시","2011",14067124,"Milwon"
"경기","파주시","경기_파주시","2012",14516139,"Milwon"
"경기","파주시","경기_파주시","2013",16176471,"Milwon"
"경기","파주시","경기_파주시","2014",16043027,"Milwon"
"경기","파주시","경기_파주시","2015",17980185,"Milwon"
"경기","파주시","경기_파주시","2016",18985266,"Milwon"
"경기","파주시","경기_파주시","2017",20970593,"Milwon"
"경기","파주시","경기_파주시","2018",20964078,"Milwon"
"경기","파주시","경기_파주시","2019",20602333,"Milwon"
"경기","파주시","경기_파주시","2020",20991130,"Milwon"
"경기","파주시","경기_파주시","2021",23932152,"Milwon"
"경기","평택시","경기_평택시","2010",19325806,"Milwon"
"경기","평택시","경기_평택시","2011",20438838,"Milwon"
"경기","평택시","경기_평택시","2012",21484733,"Milwon"
"경기","평택시","경기_평택시","2013",22982434,"Milwon"
"경기","평택시","경기_평택시","2014",23937157,"Milwon"
"경기","평택시","경기_평택시","2015",24535672,"Milwon"
"경기","평택시","경기_평택시","2016",26501831,"Milwon"
"경기","평택시","경기_평택시","2017",30872853,"Milwon"
"경기","평택시","경기_평택시","2018",33792725,"Milwon"
"경기","평택시","경기_평택시","2019",32021073,"Milwon"
"경기","평택시","경기_평택시","2020",31581914,"Milwon"
"경기","평택시","경기_평택시","2021",35038757,"Milwon"
"경기","포천시","경기_포천시","2010",4384832,"Milwon"
"경기","포천시","경기_포천시","2011",4632539,"Milwon"
"경기","포천시","경기_포천시","2012",4957071,"Milwon"
"경기","포천시","경기_포천시","2013",5316400,"Milwon"
"경기","포천시","경기_포천시","2014",5880246,"Milwon"
"경기","포천시","경기_포천시","2015",6164944,"Milwon"
"경기","포천시","경기_포천시","2016",6442729,"Milwon"
"경기","포천시","경기_포천시","2017",6651014,"Milwon"
"경기","포천시","경기_포천시","2018",6705276,"Milwon"
"경기","포천시","경기_포천시","2019",6872305,"Milwon"
"경기","포천시","경기_포천시","2020",7208193,"Milwon"
"경기","포천시","경기_포천시","2021",7496139,"Milwon"
"경기","하남시","경기_하남시","2010",2711348,"Milwon"
"경기","하남시","경기_하남시","2011",2714260,"Milwon"
"경기","하남시","경기_하남시","2012",2970366,"Milwon"
"경기","하남시","경기_하남시","2013",3277670,"Milwon"
"경기","하남시","경기_하남시","2014",3937115,"Milwon"
"경기","하남시","경기_하남시","2015",4828260,"Milwon"
"경기","하남시","경기_하남시","2016",5178589,"Milwon"
"경기","하남시","경기_하남시","2017",5602795,"Milwon"
"경기","하남시","경기_하남시","2018",6491728,"Milwon"
"경기","하남시","경기_하남시","2019",6919187,"Milwon"
"경기","하남시","경기_하남시","2020",7503165,"Milwon"
"경기","하남시","경기_하남시","2021",8087877,"Milwon"
"경기","화성시","경기_화성시","2010",25404369,"Milwon"
"경기","화성시","경기_화성시","2011",27756376,"Milwon"
"경기","화성시","경기_화성시","2012",30200432,"Milwon"
"경기","화성시","경기_화성시","2013",33763891,"Milwon"
"경기","화성시","경기_화성시","2014",39347154,"Milwon"
"경기","화성시","경기_화성시","2015",47545964,"Milwon"
"경기","화성시","경기_화성시","2016",52930086,"Milwon"
"경기","화성시","경기_화성시","2017",68085358,"Milwon"
"경기","화성시","경기_화성시","2018",77734006,"Milwon"
"경기","화성시","경기_화성시","2019",74532143,"Milwon"
"경기","화성시","경기_화성시","2020",81880205,"Milwon"
"경기","화성시","경기_화성시","2021",91041737,"Milwon"
"경남","거제시","경남_거제시","2010",0,"Milwon"
"경남","거제시","경남_거제시","2011",0,"Milwon"
"경남","거제시","경남_거제시","2012",0,"Milwon"
"경남","거제시","경남_거제시","2013",0,"Milwon"
"경남","거제시","경남_거제시","2014",0,"Milwon"
"경남","거제시","경남_거제시","2015",10996802,"Milwon"
"경남","거제시","경남_거제시","2016",11144606,"Milwon"
"경남","거제시","경남_거제시","2017",10168912,"Milwon"
"경남","거제시","경남_거제시","2018",8948449,"Milwon"
"경남","거제시","경남_거제시","2019",9535962,"Milwon"
"경남","거제시","경남_거제시","2020",8584161,"Milwon"
"경남","거제시","경남_거제시","2021",9211975,"Milwon"
"경남","거창군","경남_거창군","2010",0,"Milwon"
"경남","거창군","경남_거창군","2011",0,"Milwon"
"경남","거창군","경남_거창군","2012",0,"Milwon"
"경남","거창군","경남_거창군","2013",0,"Milwon"
"경남","거창군","경남_거창군","2014",0,"Milwon"
"경남","거창군","경남_거창군","2015",1451454,"Milwon"
"경남","거창군","경남_거창군","2016",1506123,"Milwon"
"경남","거창군","경남_거창군","2017",1519671,"Milwon"
"경남","거창군","경남_거창군","2018",1582053,"Milwon"
"경남","거창군","경남_거창군","2019",1599712,"Milwon"
"경남","거창군","경남_거창군","2020",1648855,"Milwon"
"경남","거창군","경남_거창군","2021",1645349,"Milwon"
"경남","고성군","경남_고성군","2010",0,"Milwon"
"경남","고성군","경남_고성군","2011",0,"Milwon"
"경남","고성군","경남_고성군","2012",0,"Milwon"
"경남","고성군","경남_고성군","2013",0,"Milwon"
"경남","고성군","경남_고성군","2014",0,"Milwon"
"경남","고성군","경남_고성군","2015",2450129,"Milwon"
"경남","고성군","경남_고성군","2016",2363817,"Milwon"
"경남","고성군","경남_고성군","2017",2222183,"Milwon"
"경남","고성군","경남_고성군","2018",2092947,"Milwon"
"경남","고성군","경남_고성군","2019",2249551,"Milwon"
"경남","고성군","경남_고성군","2020",2292902,"Milwon"
"경남","고성군","경남_고성군","2021",2212317,"Milwon"
"경남","김해시","경남_김해시","2010",0,"Milwon"
"경남","김해시","경남_김해시","2011",0,"Milwon"
"경남","김해시","경남_김해시","2012",0,"Milwon"
"경남","김해시","경남_김해시","2013",0,"Milwon"
"경남","김해시","경남_김해시","2014",0,"Milwon"
"경남","김해시","경남_김해시","2015",15064592,"Milwon"
"경남","김해시","경남_김해시","2016",15229177,"Milwon"
"경남","김해시","경남_김해시","2017",15681224,"Milwon"
"경남","김해시","경남_김해시","2018",15827827,"Milwon"
"경남","김해시","경남_김해시","2019",16058319,"Milwon"
"경남","김해시","경남_김해시","2020",15604555,"Milwon"
"경남","김해시","경남_김해시","2021",15627489,"Milwon"
"경남","남해군","경남_남해군","2010",0,"Milwon"
"경남","남해군","경남_남해군","2011",0,"Milwon"
"경남","남해군","경남_남해군","2012",0,"Milwon"
"경남","남해군","경남_남해군","2013",0,"Milwon"
"경남","남해군","경남_남해군","2014",0,"Milwon"
"경남","남해군","경남_남해군","2015",977764,"Milwon"
"경남","남해군","경남_남해군","2016",1017806,"Milwon"
"경남","남해군","경남_남해군","2017",1062429,"Milwon"
"경남","남해군","경남_남해군","2018",1102116,"Milwon"
"경남","남해군","경남_남해군","2019",1123864,"Milwon"
"경남","남해군","경남_남해군","2020",1134093,"Milwon"
"경남","남해군","경남_남해군","2021",1176264,"Milwon"
"경남","밀양시","경남_밀양시","2010",0,"Milwon"
"경남","밀양시","경남_밀양시","2011",0,"Milwon"
"경남","밀양시","경남_밀양시","2012",0,"Milwon"
"경남","밀양시","경남_밀양시","2013",0,"Milwon"
"경남","밀양시","경남_밀양시","2014",0,"Milwon"
"경남","밀양시","경남_밀양시","2015",2688732,"Milwon"
"경남","밀양시","경남_밀양시","2016",2756863,"Milwon"
"경남","밀양시","경남_밀양시","2017",2893243,"Milwon"
"경남","밀양시","경남_밀양시","2018",3008573,"Milwon"
"경남","밀양시","경남_밀양시","2019",3160717,"Milwon"
"경남","밀양시","경남_밀양시","2020",3172719,"Milwon"
"경남","밀양시","경남_밀양시","2021",3212528,"Milwon"
"경남","사천시","경남_사천시","2010",0,"Milwon"
"경남","사천시","경남_사천시","2011",0,"Milwon"
"경남","사천시","경남_사천시","2012",0,"Milwon"
"경남","사천시","경남_사천시","2013",0,"Milwon"
"경남","사천시","경남_사천시","2014",0,"Milwon"
"경남","사천시","경남_사천시","2015",4082992,"Milwon"
"경남","사천시","경남_사천시","2016",4226261,"Milwon"
"경남","사천시","경남_사천시","2017",4096220,"Milwon"
"경남","사천시","경남_사천시","2018",4339377,"Milwon"
"경남","사천시","경남_사천시","2019",4619158,"Milwon"
"경남","사천시","경남_사천시","2020",4355391,"Milwon"
"경남","사천시","경남_사천시","2021",4650021,"Milwon"
"경남","산청군","경남_산청군","2010",0,"Milwon"
"경남","산청군","경남_산청군","2011",0,"Milwon"
"경남","산청군","경남_산청군","2012",0,"Milwon"
"경남","산청군","경남_산청군","2013",0,"Milwon"
"경남","산청군","경남_산청군","2014",0,"Milwon"
"경남","산청군","경남_산청군","2015",925406,"Milwon"
"경남","산청군","경남_산청군","2016",945172,"Milwon"
"경남","산청군","경남_산청군","2017",982728,"Milwon"
"경남","산청군","경남_산청군","2018",1038297,"Milwon"
"경남","산청군","경남_산청군","2019",1056199,"Milwon"
"경남","산청군","경남_산청군","2020",1096030,"Milwon"
"경남","산청군","경남_산청군","2021",1095046,"Milwon"
"경남","양산시","경남_양산시","2010",0,"Milwon"
"경남","양산시","경남_양산시","2011",0,"Milwon"
"경남","양산시","경남_양산시","2012",0,"Milwon"
"경남","양산시","경남_양산시","2013",0,"Milwon"
"경남","양산시","경남_양산시","2014",0,"Milwon"
"경남","양산시","경남_양산시","2015",9807353,"Milwon"
"경남","양산시","경남_양산시","2016",10431481,"Milwon"
"경남","양산시","경남_양산시","2017",10318896,"Milwon"
"경남","양산시","경남_양산시","2018",10727181,"Milwon"
"경남","양산시","경남_양산시","2019",10952945,"Milwon"
"경남","양산시","경남_양산시","2020",10795754,"Milwon"
"경남","양산시","경남_양산시","2021",11007784,"Milwon"
"경남","의령군","경남_의령군","2010",0,"Milwon"
"경남","의령군","경남_의령군","2011",0,"Milwon"
"경남","의령군","경남_의령군","2012",0,"Milwon"
"경남","의령군","경남_의령군","2013",0,"Milwon"
"경남","의령군","경남_의령군","2014",0,"Milwon"
"경남","의령군","경남_의령군","2015",824993,"Milwon"
"경남","의령군","경남_의령군","2016",853379,"Milwon"
"경남","의령군","경남_의령군","2017",893333,"Milwon"
"경남","의령군","경남_의령군","2018",939165,"Milwon"
"경남","의령군","경남_의령군","2019",955750,"Milwon"
"경남","의령군","경남_의령군","2020",976088,"Milwon"
"경남","의령군","경남_의령군","2021",974946,"Milwon"
"경남","진주시","경남_진주시","2010",0,"Milwon"
"경남","진주시","경남_진주시","2011",0,"Milwon"
"경남","진주시","경남_진주시","2012",0,"Milwon"
"경남","진주시","경남_진주시","2013",0,"Milwon"
"경남","진주시","경남_진주시","2014",0,"Milwon"
"경남","진주시","경남_진주시","2015",7094810,"Milwon"
"경남","진주시","경남_진주시","2016",7820266,"Milwon"
"경남","진주시","경남_진주시","2017",8217596,"Milwon"
"경남","진주시","경남_진주시","2018",8412605,"Milwon"
"경남","진주시","경남_진주시","2019",8643663,"Milwon"
"경남","진주시","경남_진주시","2020",8495532,"Milwon"
"경남","진주시","경남_진주시","2021",8764423,"Milwon"
"경남","창녕군","경남_창녕군","2010",0,"Milwon"
"경남","창녕군","경남_창녕군","2011",0,"Milwon"
"경남","창녕군","경남_창녕군","2012",0,"Milwon"
"경남","창녕군","경남_창녕군","2013",0,"Milwon"
"경남","창녕군","경남_창녕군","2014",0,"Milwon"
"경남","창녕군","경남_창녕군","2015",2275498,"Milwon"
"경남","창녕군","경남_창녕군","2016",2379395,"Milwon"
"경남","창녕군","경남_창녕군","2017",2501469,"Milwon"
"경남","창녕군","경남_창녕군","2018",2714984,"Milwon"
"경남","창녕군","경남_창녕군","2019",2786570,"Milwon"
"경남","창녕군","경남_창녕군","2020",2474636,"Milwon"
"경남","창녕군","경남_창녕군","2021",2765523,"Milwon"
"경남","창원시","경남_창원시","2010",0,"Milwon"
"경남","창원시","경남_창원시","2011",0,"Milwon"
"경남","창원시","경남_창원시","2012",0,"Milwon"
"경남","창원시","경남_창원시","2013",0,"Milwon"
"경남","창원시","경남_창원시","2014",0,"Milwon"
"경남","창원시","경남_창원시","2015",36565204,"Milwon"
"경남","창원시","경남_창원시","2016",36864670,"Milwon"
"경남","창원시","경남_창원시","2017",37504782,"Milwon"
"경남","창원시","경남_창원시","2018",38838176,"Milwon"
"경남","창원시","경남_창원시","2019",39860038,"Milwon"
"경남","창원시","경남_창원시","2020",38694382,"Milwon"
"경남","창원시","경남_창원시","2021",39217248,"Milwon"
"경남","통영시","경남_통영시","2010",0,"Milwon"
"경남","통영시","경남_통영시","2011",0,"Milwon"
"경남","통영시","경남_통영시","2012",0,"Milwon"
"경남","통영시","경남_통영시","2013",0,"Milwon"
"경남","통영시","경남_통영시","2014",0,"Milwon"
"경남","통영시","경남_통영시","2015",3692983,"Milwon"
"경남","통영시","경남_통영시","2016",3856704,"Milwon"
"경남","통영시","경남_통영시","2017",3322241,"Milwon"
"경남","통영시","경남_통영시","2018",3059771,"Milwon"
"경남","통영시","경남_통영시","2019",3096258,"Milwon"
"경남","통영시","경남_통영시","2020",3153775,"Milwon"
"경남","통영시","경남_통영시","2021",3181635,"Milwon"
"경남","하동군","경남_하동군","2010",0,"Milwon"
"경남","하동군","경남_하동군","2011",0,"Milwon"
"경남","하동군","경남_하동군","2012",0,"Milwon"
"경남","하동군","경남_하동군","2013",0,"Milwon"
"경남","하동군","경남_하동군","2014",0,"Milwon"
"경남","하동군","경남_하동군","2015",2255074,"Milwon"
"경남","하동군","경남_하동군","2016",2358546,"Milwon"
"경남","하동군","경남_하동군","2017",2239641,"Milwon"
"경남","하동군","경남_하동군","2018",2123904,"Milwon"
"경남","하동군","경남_하동군","2019",2141813,"Milwon"
"경남","하동군","경남_하동군","2020",2164021,"Milwon"
"경남","하동군","경남_하동군","2021",1968174,"Milwon"
"경남","함안군","경남_함안군","2010",0,"Milwon"
"경남","함안군","경남_함안군","2011",0,"Milwon"
"경남","함안군","경남_함안군","2012",0,"Milwon"
"경남","함안군","경남_함안군","2013",0,"Milwon"
"경남","함안군","경남_함안군","2014",0,"Milwon"
"경남","함안군","경남_함안군","2015",3445542,"Milwon"
"경남","함안군","경남_함안군","2016",3588541,"Milwon"
"경남","함안군","경남_함안군","2017",3788138,"Milwon"
"경남","함안군","경남_함안군","2018",3831466,"Milwon"
"경남","함안군","경남_함안군","2019",4003332,"Milwon"
"경남","함안군","경남_함안군","2020",3999539,"Milwon"
"경남","함안군","경남_함안군","2021",3973418,"Milwon"
"경남","함양군","경남_함양군","2010",0,"Milwon"
"경남","함양군","경남_함양군","2011",0,"Milwon"
"경남","함양군","경남_함양군","2012",0,"Milwon"
"경남","함양군","경남_함양군","2013",0,"Milwon"
"경남","함양군","경남_함양군","2014",0,"Milwon"
"경남","함양군","경남_함양군","2015",910951,"Milwon"
"경남","함양군","경남_함양군","2016",951994,"Milwon"
"경남","함양군","경남_함양군","2017",993918,"Milwon"
"경남","함양군","경남_함양군","2018",1012785,"Milwon"
"경남","함양군","경남_함양군","2019",1051194,"Milwon"
"경남","함양군","경남_함양군","2020",1053148,"Milwon"
"경남","함양군","경남_함양군","2021",1082102,"Milwon"
"경남","합천군","경남_합천군","2010",0,"Milwon"
"경남","합천군","경남_합천군","2011",0,"Milwon"
"경남","합천군","경남_합천군","2012",0,"Milwon"
"경남","합천군","경남_합천군","2013",0,"Milwon"
"경남","합천군","경남_합천군","2014",0,"Milwon"
"경남","합천군","경남_합천군","2015",1080656,"Milwon"
"경남","합천군","경남_합천군","2016",1043389,"Milwon"
"경남","합천군","경남_합천군","2017",1085558,"Milwon"
"경남","합천군","경남_합천군","2018",1120522,"Milwon"
"경남","합천군","경남_합천군","2019",1125887,"Milwon"
"경남","합천군","경남_합천군","2020",1151431,"Milwon"
"경남","합천군","경남_합천군","2021",1183426,"Milwon"
"경북","경산시","경북_경산시","2010",0,"Milwon"
"경북","경산시","경북_경산시","2011",0,"Milwon"
"경북","경산시","경북_경산시","2012",0,"Milwon"
"경북","경산시","경북_경산시","2013",0,"Milwon"
"경북","경산시","경북_경산시","2014",0,"Milwon"
"경북","경산시","경북_경산시","2015",7231040,"Milwon"
"경북","경산시","경북_경산시","2016",7523611,"Milwon"
"경북","경산시","경북_경산시","2017",7666389,"Milwon"
"경북","경산시","경북_경산시","2018",7793697,"Milwon"
"경북","경산시","경북_경산시","2019",8594507,"Milwon"
"경북","경산시","경북_경산시","2020",7997516,"Milwon"
"경북","경산시","경북_경산시","2021",8312918,"Milwon"
"경북","경주시","경북_경주시","2010",0,"Milwon"
"경북","경주시","경북_경주시","2011",0,"Milwon"
"경북","경주시","경북_경주시","2012",0,"Milwon"
"경북","경주시","경북_경주시","2013",0,"Milwon"
"경북","경주시","경북_경주시","2014",0,"Milwon"
"경북","경주시","경북_경주시","2015",9960756,"Milwon"
"경북","경주시","경북_경주시","2016",10788832,"Milwon"
"경북","경주시","경북_경주시","2017",10435597,"Milwon"
"경북","경주시","경북_경주시","2018",10170999,"Milwon"
"경북","경주시","경북_경주시","2019",10550480,"Milwon"
"경북","경주시","경북_경주시","2020",9921536,"Milwon"
"경북","경주시","경북_경주시","2021",11434250,"Milwon"
"경북","고령군","경북_고령군","2010",0,"Milwon"
"경북","고령군","경북_고령군","2011",0,"Milwon"
"경북","고령군","경북_고령군","2012",0,"Milwon"
"경북","고령군","경북_고령군","2013",0,"Milwon"
"경북","고령군","경북_고령군","2014",0,"Milwon"
"경북","고령군","경북_고령군","2015",1358292,"Milwon"
"경북","고령군","경북_고령군","2016",1349229,"Milwon"
"경북","고령군","경북_고령군","2017",1452684,"Milwon"
"경북","고령군","경북_고령군","2018",1506063,"Milwon"
"경북","고령군","경북_고령군","2019",1474060,"Milwon"
"경북","고령군","경북_고령군","2020",1265197,"Milwon"
"경북","고령군","경북_고령군","2021",1724830,"Milwon"
"경북","구미시","경북_구미시","2010",0,"Milwon"
"경북","구미시","경북_구미시","2011",0,"Milwon"
"경북","구미시","경북_구미시","2012",0,"Milwon"
"경북","구미시","경북_구미시","2013",0,"Milwon"
"경북","구미시","경북_구미시","2014",0,"Milwon"
"경북","구미시","경북_구미시","2015",34732664,"Milwon"
"경북","구미시","경북_구미시","2016",35560024,"Milwon"
"경북","구미시","경북_구미시","2017",36068854,"Milwon"
"경북","구미시","경북_구미시","2018",33860074,"Milwon"
"경북","구미시","경북_구미시","2019",28938854,"Milwon"
"경북","구미시","경북_구미시","2020",27984001,"Milwon"
"경북","구미시","경북_구미시","2021",26380995,"Milwon"
"경북","군위군","경북_군위군","2010",0,"Milwon"
"경북","군위군","경북_군위군","2011",0,"Milwon"
"경북","군위군","경북_군위군","2012",0,"Milwon"
"경북","군위군","경북_군위군","2013",0,"Milwon"
"경북","군위군","경북_군위군","2014",0,"Milwon"
"경북","군위군","경북_군위군","2015",764963,"Milwon"
"경북","군위군","경북_군위군","2016",808467,"Milwon"
"경북","군위군","경북_군위군","2017",813431,"Milwon"
"경북","군위군","경북_군위군","2018",817747,"Milwon"
"경북","군위군","경북_군위군","2019",802975,"Milwon"
"경북","군위군","경북_군위군","2020",846953,"Milwon"
"경북","군위군","경북_군위군","2021",999035,"Milwon"
"경북","김천시","경북_김천시","2010",0,"Milwon"
"경북","김천시","경북_김천시","2011",0,"Milwon"
"경북","김천시","경북_김천시","2012",0,"Milwon"
"경북","김천시","경북_김천시","2013",0,"Milwon"
"경북","김천시","경북_김천시","2014",0,"Milwon"
"경북","김천시","경북_김천시","2015",4964756,"Milwon"
"경북","김천시","경북_김천시","2016",5278287,"Milwon"
"경북","김천시","경북_김천시","2017",5287573,"Milwon"
"경북","김천시","경북_김천시","2018",5528117,"Milwon"
"경북","김천시","경북_김천시","2019",5457629,"Milwon"
"경북","김천시","경북_김천시","2020",5654517,"Milwon"
"경북","김천시","경북_김천시","2021",5812964,"Milwon"
"경북","문경시","경북_문경시","2010",0,"Milwon"
"경북","문경시","경북_문경시","2011",0,"Milwon"
"경북","문경시","경북_문경시","2012",0,"Milwon"
"경북","문경시","경북_문경시","2013",0,"Milwon"
"경북","문경시","경북_문경시","2014",0,"Milwon"
"경북","문경시","경북_문경시","2015",1431745,"Milwon"
"경북","문경시","경북_문경시","2016",1489604,"Milwon"
"경북","문경시","경북_문경시","2017",1564029,"Milwon"
"경북","문경시","경북_문경시","2018",1678535,"Milwon"
"경북","문경시","경북_문경시","2019",1637905,"Milwon"
"경북","문경시","경북_문경시","2020",1794902,"Milwon"
"경북","문경시","경북_문경시","2021",1858161,"Milwon"
"경북","봉화군","경북_봉화군","2010",0,"Milwon"
"경북","봉화군","경북_봉화군","2011",0,"Milwon"
"경북","봉화군","경북_봉화군","2012",0,"Milwon"
"경북","봉화군","경북_봉화군","2013",0,"Milwon"
"경북","봉화군","경북_봉화군","2014",0,"Milwon"
"경북","봉화군","경북_봉화군","2015",979520,"Milwon"
"경북","봉화군","경북_봉화군","2016",985253,"Milwon"
"경북","봉화군","경북_봉화군","2017",1010072,"Milwon"
"경북","봉화군","경북_봉화군","2018",1023584,"Milwon"
"경북","봉화군","경북_봉화군","2019",1105448,"Milwon"
"경북","봉화군","경북_봉화군","2020",1163777,"Milwon"
"경북","봉화군","경북_봉화군","2021",1305950,"Milwon"
"경북","상주시","경북_상주시","2010",0,"Milwon"
"경북","상주시","경북_상주시","2011",0,"Milwon"
"경북","상주시","경북_상주시","2012",0,"Milwon"
"경북","상주시","경북_상주시","2013",0,"Milwon"
"경북","상주시","경북_상주시","2014",0,"Milwon"
"경북","상주시","경북_상주시","2015",2196807,"Milwon"
"경북","상주시","경북_상주시","2016",2300239,"Milwon"
"경북","상주시","경북_상주시","2017",2242733,"Milwon"
"경북","상주시","경북_상주시","2018",2158129,"Milwon"
"경북","상주시","경북_상주시","2019",2388160,"Milwon"
"경북","상주시","경북_상주시","2020",2492442,"Milwon"
"경북","상주시","경북_상주시","2021",2746818,"Milwon"
"경북","성주군","경북_성주군","2010",0,"Milwon"
"경북","성주군","경북_성주군","2011",0,"Milwon"
"경북","성주군","경북_성주군","2012",0,"Milwon"
"경북","성주군","경북_성주군","2013",0,"Milwon"
"경북","성주군","경북_성주군","2014",0,"Milwon"
"경북","성주군","경북_성주군","2015",1608489,"Milwon"
"경북","성주군","경북_성주군","2016",1773532,"Milwon"
"경북","성주군","경북_성주군","2017",2052300,"Milwon"
"경북","성주군","경북_성주군","2018",1829546,"Milwon"
"경북","성주군","경북_성주군","2019",1778458,"Milwon"
"경북","성주군","경북_성주군","2020",2071278,"Milwon"
"경북","성주군","경북_성주군","2021",2452578,"Milwon"
"경북","안동시","경북_안동시","2010",0,"Milwon"
"경북","안동시","경북_안동시","2011",0,"Milwon"
"경북","안동시","경북_안동시","2012",0,"Milwon"
"경북","안동시","경북_안동시","2013",0,"Milwon"
"경북","안동시","경북_안동시","2014",0,"Milwon"
"경북","안동시","경북_안동시","2015",3248266,"Milwon"
"경북","안동시","경북_안동시","2016",4374643,"Milwon"
"경북","안동시","경북_안동시","2017",4450569,"Milwon"
"경북","안동시","경북_안동시","2018",4898006,"Milwon"
"경북","안동시","경북_안동시","2019",5489203,"Milwon"
"경북","안동시","경북_안동시","2020",6018724,"Milwon"
"경북","안동시","경북_안동시","2021",5810226,"Milwon"
"경북","영덕군","경북_영덕군","2010",0,"Milwon"
"경북","영덕군","경북_영덕군","2011",0,"Milwon"
"경북","영덕군","경북_영덕군","2012",0,"Milwon"
"경북","영덕군","경북_영덕군","2013",0,"Milwon"
"경북","영덕군","경북_영덕군","2014",0,"Milwon"
"경북","영덕군","경북_영덕군","2015",801844,"Milwon"
"경북","영덕군","경북_영덕군","2016",780566,"Milwon"
"경북","영덕군","경북_영덕군","2017",804478,"Milwon"
"경북","영덕군","경북_영덕군","2018",778714,"Milwon"
"경북","영덕군","경북_영덕군","2019",849963,"Milwon"
"경북","영덕군","경북_영덕군","2020",928968,"Milwon"
"경북","영덕군","경북_영덕군","2021",918724,"Milwon"
"경북","영양군","경북_영양군","2010",0,"Milwon"
"경북","영양군","경북_영양군","2011",0,"Milwon"
"경북","영양군","경북_영양군","2012",0,"Milwon"
"경북","영양군","경북_영양군","2013",0,"Milwon"
"경북","영양군","경북_영양군","2014",0,"Milwon"
"경북","영양군","경북_영양군","2015",373745,"Milwon"
"경북","영양군","경북_영양군","2016",441207,"Milwon"
"경북","영양군","경북_영양군","2017",451749,"Milwon"
"경북","영양군","경북_영양군","2018",401808,"Milwon"
"경북","영양군","경북_영양군","2019",408518,"Milwon"
"경북","영양군","경북_영양군","2020",439126,"Milwon"
"경북","영양군","경북_영양군","2021",495945,"Milwon"
"경북","영주시","경북_영주시","2010",0,"Milwon"
"경북","영주시","경북_영주시","2011",0,"Milwon"
"경북","영주시","경북_영주시","2012",0,"Milwon"
"경북","영주시","경북_영주시","2013",0,"Milwon"
