"SIDO","SIGUNGU","SIDO_SIGUNGU_NM","year","value","Units"
"경기","양주시","경기_양주시","2006",169806,"people"
"경기","양주시","경기_양주시","2007",179914,"people"
"경기","양주시","경기_양주시","2008",179914,"people"
"경기","양주시","경기_양주시","2009",182106,"people"
"경기","양주시","경기_양주시","2010",196706,"people"
"경기","양주시","경기_양주시","2011",200360,"people"
"경기","양주시","경기_양주시","2012",200310,"people"
"경기","양주시","경기_양주시","2013",199143,"people"
"경기","양주시","경기_양주시","2014",202072,"people"
"경기","양주시","경기_양주시","2015",205184,"people"
"경기","양주시","경기_양주시","2016",205513,"people"
"경기","양주시","경기_양주시","2017",212146,"people"
"경기","양주시","경기_양주시","2018",216951,"people"
"경기","양주시","경기_양주시","2019",222314,"people"
"경기","양주시","경기_양주시","2020",230359,"people"
"경기","양주시","경기_양주시","2021",236368,"people"
"경기","양주시","경기_양주시","2022",243432,"people"
"경기","양주시","경기_양주시","2023",268026,"people"
"경기","양주시","경기_양주시","2024",289005,"people"
"경기","양평군","경기_양평군","1992",77593,"people"
"경기","양평군","경기_양평군","1993",77111,"people"
"경기","양평군","경기_양평군","1994",76548,"people"
"경기","양평군","경기_양평군","1995",78749,"people"
"경기","양평군","경기_양평군","1996",81314,"people"
"경기","양평군","경기_양평군","1997",81502,"people"
"경기","양평군","경기_양평군","1998",81200,"people"
"경기","양평군","경기_양평군","1999",81885,"people"
"경기","양평군","경기_양평군","2000",82773,"people"
"경기","양평군","경기_양평군","2001",82704,"people"
"경기","양평군","경기_양평군","2002",82992,"people"
"경기","양평군","경기_양평군","2003",83730,"people"
"경기","양평군","경기_양평군","2004",84673,"people"
"경기","양평군","경기_양평군","2005",85533,"people"
"경기","양평군","경기_양평군","2006",86298,"people"
"경기","양평군","경기_양평군","2007",87874,"people"
"경기","양평군","경기_양평군","2008",89812,"people"
"경기","양평군","경기_양평군","2009",91450,"people"
"경기","양평군","경기_양평군","2010",95833,"people"
"경기","양평군","경기_양평군","2011",99430,"people"
"경기","양평군","경기_양평군","2012",102193,"people"
"경기","양평군","경기_양평군","2013",103620,"people"
"경기","양평군","경기_양평군","2014",105379,"people"
"경기","양평군","경기_양평군","2015",108316,"people"
"경기","양평군","경기_양평군","2016",111367,"people"
"경기","양평군","경기_양평군","2017",115105,"people"
"경기","양평군","경기_양평군","2018",116095,"people"
"경기","양평군","경기_양평군","2019",116874,"people"
"경기","양평군","경기_양평군","2020",118810,"people"
"경기","양평군","경기_양평군","2021",121230,"people"
"경기","양평군","경기_양평군","2022",122323,"people"
"경기","양평군","경기_양평군","2023",125238,"people"
"경기","양평군","경기_양평군","2024",126804,"people"
"경기","여주시","경기_여주시","1992",95913,"people"
"경기","여주시","경기_여주시","1993",95953,"people"
"경기","여주시","경기_여주시","1994",95661,"people"
"경기","여주시","경기_여주시","1995",96891,"people"
"경기","여주시","경기_여주시","1996",99557,"people"
"경기","여주시","경기_여주시","1997",100634,"people"
"경기","여주시","경기_여주시","1998",101223,"people"
"경기","여주시","경기_여주시","1999",101478,"people"
"경기","여주시","경기_여주시","2000",103622,"people"
"경기","여주시","경기_여주시","2001",104648,"people"
"경기","여주시","경기_여주시","2002",104380,"people"
"경기","여주시","경기_여주시","2003",104030,"people"
"경기","여주시","경기_여주시","2004",103976,"people"
"경기","여주시","경기_여주시","2005",104260,"people"
"경기","여주시","경기_여주시","2006",105022,"people"
"경기","여주시","경기_여주시","2007",106926,"people"
"경기","여주시","경기_여주시","2008",107355,"people"
"경기","여주시","경기_여주시","2009",108088,"people"
"경기","여주시","경기_여주시","2010",109250,"people"
"경기","여주시","경기_여주시","2011",109120,"people"
"경기","여주시","경기_여주시","2012",109550,"people"
"경기","여주시","경기_여주시","2013",109343,"people"
"경기","여주시","경기_여주시","2014",110386,"people"
"경기","여주시","경기_여주시","2015",111033,"people"
"경기","여주시","경기_여주시","2016",111563,"people"
"경기","여주시","경기_여주시","2017",111984,"people"
"경기","여주시","경기_여주시","2018",111525,"people"
"경기","여주시","경기_여주시","2019",111083,"people"
"경기","여주시","경기_여주시","2020",111897,"people"
"경기","여주시","경기_여주시","2021",112150,"people"
"경기","여주시","경기_여주시","2022",113150,"people"
"경기","여주시","경기_여주시","2023",114412,"people"
"경기","여주시","경기_여주시","2024",114610,"people"
"경기","연천군","경기_연천군","1992",56136,"people"
"경기","연천군","경기_연천군","1993",55777,"people"
"경기","연천군","경기_연천군","1994",54862,"people"
"경기","연천군","경기_연천군","1995",54803,"people"
"경기","연천군","경기_연천군","1996",55117,"people"
"경기","연천군","경기_연천군","1997",55154,"people"
"경기","연천군","경기_연천군","1998",54365,"people"
"경기","연천군","경기_연천군","1999",53766,"people"
"경기","연천군","경기_연천군","2000",52786,"people"
"경기","연천군","경기_연천군","2001",51655,"people"
"경기","연천군","경기_연천군","2002",50372,"people"
"경기","연천군","경기_연천군","2003",49508,"people"
"경기","연천군","경기_연천군","2004",48687,"people"
"경기","연천군","경기_연천군","2005",47123,"people"
"경기","연천군","경기_연천군","2006",46075,"people"
"경기","연천군","경기_연천군","2007",45603,"people"
"경기","연천군","경기_연천군","2008",45495,"people"
"경기","연천군","경기_연천군","2009",45241,"people"
"경기","연천군","경기_연천군","2010",45177,"people"
"경기","연천군","경기_연천군","2011",44900,"people"
"경기","연천군","경기_연천군","2012",45599,"people"
"경기","연천군","경기_연천군","2013",45610,"people"
"경기","연천군","경기_연천군","2014",45363,"people"
"경기","연천군","경기_연천군","2015",45725,"people"
"경기","연천군","경기_연천군","2016",45907,"people"
"경기","연천군","경기_연천군","2017",45431,"people"
"경기","연천군","경기_연천군","2018",44633,"people"
"경기","연천군","경기_연천군","2019",43824,"people"
"경기","연천군","경기_연천군","2020",43516,"people"
"경기","연천군","경기_연천군","2021",42721,"people"
"경기","연천군","경기_연천군","2022",42062,"people"
"경기","연천군","경기_연천군","2023",41584,"people"
"경기","연천군","경기_연천군","2024",40866,"people"
"경기","오산시","경기_오산시","1992",60967,"people"
"경기","오산시","경기_오산시","1993",62615,"people"
"경기","오산시","경기_오산시","1994",63348,"people"
"경기","오산시","경기_오산시","1995",69562,"people"
"경기","오산시","경기_오산시","1996",72518,"people"
"경기","오산시","경기_오산시","1997",75344,"people"
"경기","오산시","경기_오산시","1998",76638,"people"
"경기","오산시","경기_오산시","1999",84843,"people"
"경기","오산시","경기_오산시","2000",105933,"people"
"경기","오산시","경기_오산시","2001",114540,"people"
"경기","오산시","경기_오산시","2002",115956,"people"
"경기","오산시","경기_오산시","2003",118167,"people"
"경기","오산시","경기_오산시","2004",121326,"people"
"경기","오산시","경기_오산시","2005",129843,"people"
"경기","오산시","경기_오산시","2006",136311,"people"
"경기","오산시","경기_오산시","2007",145825,"people"
"경기","오산시","경기_오산시","2008",150237,"people"
"경기","오산시","경기_오산시","2009",159734,"people"
"경기","오산시","경기_오산시","2010",182516,"people"
"경기","오산시","경기_오산시","2011",193892,"people"
"경기","오산시","경기_오산시","2012",200291,"people"
"경기","오산시","경기_오산시","2013",205460,"people"
"경기","오산시","경기_오산시","2014",208565,"people"
"경기","오산시","경기_오산시","2015",206828,"people"
"경기","오산시","경기_오산시","2016",208656,"people"
"경기","오산시","경기_오산시","2017",213437,"people"
"경기","오산시","경기_오산시","2018",220070,"people"
"경기","오산시","경기_오산시","2019",226379,"people"
"경기","오산시","경기_오산시","2020",229725,"people"
"경기","오산시","경기_오산시","2021",229983,"people"
"경기","오산시","경기_오산시","2022",229849,"people"
"경기","오산시","경기_오산시","2023",229656,"people"
"경기","오산시","경기_오산시","2024",242065,"people"
"경기","용인시","경기_용인시","1992",182625,"people"
"경기","용인시","경기_용인시","1993",191347,"people"
"경기","용인시","경기_용인시","1994",209071,"people"
"경기","용인시","경기_용인시","1995",243785,"people"
"경기","용인시","경기_용인시","1996",270517,"people"
"경기","용인시","경기_용인시","1997",300670,"people"
"경기","용인시","경기_용인시","1998",318393,"people"
"경기","용인시","경기_용인시","1999",357126,"people"
"경기","용인시","경기_용인시","2000",392133,"people"
"경기","용인시","경기_용인시","2001",451670,"people"
"경기","용인시","경기_용인시","2002",525622,"people"
"경기","용인시","경기_용인시","2003",575255,"people"
"경기","용인시","경기_용인시","2004",640452,"people"
"경기","용인시","경기_용인시","2005",693660,"people"
"경기","용인시","경기_용인시","2006",766569,"people"
"경기","용인시","경기_용인시","2007",800294,"people"
"경기","용인시","경기_용인시","2008",816763,"people"
"경기","용인시","경기_용인시","2009",839204,"people"
"경기","용인시","경기_용인시","2010",876550,"people"
"경기","용인시","경기_용인시","2011",896044,"people"
"경기","용인시","경기_용인시","2012",915959,"people"
"경기","용인시","경기_용인시","2013",941477,"people"
"경기","용인시","경기_용인시","2014",961026,"people"
"경기","용인시","경기_용인시","2015",975746,"people"
"경기","용인시","경기_용인시","2016",991126,"people"
"경기","용인시","경기_용인시","2017",1004081,"people"
"경기","용인시","경기_용인시","2018",1035126,"people"
"경기","용인시","경기_용인시","2019",1059609,"people"
"경기","용인시","경기_용인시","2020",1074176,"people"
"경기","용인시","경기_용인시","2021",1077508,"people"
"경기","용인시","경기_용인시","2022",1074971,"people"
"경기","용인시","경기_용인시","2023",1075566,"people"
"경기","용인시","경기_용인시","2024",1085864,"people"
"경기","의왕시","경기_의왕시","1992",97641,"people"
"경기","의왕시","경기_의왕시","1993",95481,"people"
"경기","의왕시","경기_의왕시","1994",105376,"people"
"경기","의왕시","경기_의왕시","1995",109752,"people"
"경기","의왕시","경기_의왕시","1996",111562,"people"
"경기","의왕시","경기_의왕시","1997",114311,"people"
"경기","의왕시","경기_의왕시","1998",115505,"people"
"경기","의왕시","경기_의왕시","1999",116300,"people"
"경기","의왕시","경기_의왕시","2000",121292,"people"
"경기","의왕시","경기_의왕시","2001",124191,"people"
"경기","의왕시","경기_의왕시","2002",133395,"people"
"경기","의왕시","경기_의왕시","2003",143388,"people"
"경기","의왕시","경기_의왕시","2004",145535,"people"
"경기","의왕시","경기_의왕시","2005",145952,"people"
"경기","의왕시","경기_의왕시","2006",138253,"people"
"경기","의왕시","경기_의왕시","2007",135009,"people"
"경기","의왕시","경기_의왕시","2008",134488,"people"
"경기","의왕시","경기_의왕시","2009",140874,"people"
"경기","의왕시","경기_의왕시","2010",147443,"people"
"경기","의왕시","경기_의왕시","2011",149607,"people"
"경기","의왕시","경기_의왕시","2012",154757,"people"
"경기","의왕시","경기_의왕시","2013",159772,"people"
"경기","의왕시","경기_의왕시","2014",158482,"people"
"경기","의왕시","경기_의왕시","2015",157740,"people"
"경기","의왕시","경기_의왕시","2016",156763,"people"
"경기","의왕시","경기_의왕시","2017",155767,"people"
"경기","의왕시","경기_의왕시","2018",153932,"people"
"경기","의왕시","경기_의왕시","2019",161153,"people"
"경기","의왕시","경기_의왕시","2020",163795,"people"
"경기","의왕시","경기_의왕시","2021",163356,"people"
"경기","의왕시","경기_의왕시","2022",160221,"people"
"경기","의왕시","경기_의왕시","2023",158870,"people"
"경기","의왕시","경기_의왕시","2024",154488,"people"
"경기","의정부시","경기_의정부시","1992",237811,"people"
"경기","의정부시","경기_의정부시","1993",253876,"people"
"경기","의정부시","경기_의정부시","1994",269701,"people"
"경기","의정부시","경기_의정부시","1995",281184,"people"
"경기","의정부시","경기_의정부시","1996",290326,"people"
"경기","의정부시","경기_의정부시","1997",306585,"people"
"경기","의정부시","경기_의정부시","1998",327965,"people"
"경기","의정부시","경기_의정부시","1999",344780,"people"
"경기","의정부시","경기_의정부시","2000",361131,"people"
"경기","의정부시","경기_의정부시","2001",367171,"people"
"경기","의정부시","경기_의정부시","2002",378424,"people"
"경기","의정부시","경기_의정부시","2003",394803,"people"
"경기","의정부시","경기_의정부시","2004",397612,"people"
"경기","의정부시","경기_의정부시","2005",402410,"people"
"경기","의정부시","경기_의정부시","2006",410938,"people"
"경기","의정부시","경기_의정부시","2007",421853,"people"
"경기","의정부시","경기_의정부시","2008",430849,"people"
"경기","의정부시","경기_의정부시","2009",431008,"people"
"경기","의정부시","경기_의정부시","2010",431801,"people"
"경기","의정부시","경기_의정부시","2011",430400,"people"
"경기","의정부시","경기_의정부시","2012",429147,"people"
"경기","의정부시","경기_의정부시","2013",430976,"people"
"경기","의정부시","경기_의정부시","2014",431112,"people"
"경기","의정부시","경기_의정부시","2015",433937,"people"
"경기","의정부시","경기_의정부시","2016",438457,"people"
"경기","의정부시","경기_의정부시","2017",441584,"people"
"경기","의정부시","경기_의정부시","2018",447026,"people"
"경기","의정부시","경기_의정부시","2019",451868,"people"
"경기","의정부시","경기_의정부시","2020",461710,"people"
"경기","의정부시","경기_의정부시","2021",463661,"people"
"경기","의정부시","경기_의정부시","2022",463724,"people"
"경기","의정부시","경기_의정부시","2023",464213,"people"
"경기","의정부시","경기_의정부시","2024",461271,"people"
"경기","이천시","경기_이천시","1992",147500,"people"
"경기","이천시","경기_이천시","1993",148111,"people"
"경기","이천시","경기_이천시","1994",150805,"people"
"경기","이천시","경기_이천시","1995",155737,"people"
"경기","이천시","경기_이천시","1996",160479,"people"
"경기","이천시","경기_이천시","1997",171108,"people"
"경기","이천시","경기_이천시","1998",175400,"people"
"경기","이천시","경기_이천시","1999",180285,"people"
"경기","이천시","경기_이천시","2000",183605,"people"
"경기","이천시","경기_이천시","2001",187274,"people"
"경기","이천시","경기_이천시","2002",189526,"people"
"경기","이천시","경기_이천시","2003",190753,"people"
"경기","이천시","경기_이천시","2004",190808,"people"
"경기","이천시","경기_이천시","2005",192271,"people"
"경기","이천시","경기_이천시","2006",194369,"people"
"경기","이천시","경기_이천시","2007",195691,"people"
"경기","이천시","경기_이천시","2008",196633,"people"
"경기","이천시","경기_이천시","2009",197496,"people"
"경기","이천시","경기_이천시","2010",202595,"people"
"경기","이천시","경기_이천시","2011",204566,"people"
"경기","이천시","경기_이천시","2012",204917,"people"
"경기","이천시","경기_이천시","2013",205479,"people"
"경기","이천시","경기_이천시","2014",205014,"people"
"경기","이천시","경기_이천시","2015",204935,"people"
"경기","이천시","경기_이천시","2016",210359,"people"
"경기","이천시","경기_이천시","2017",213142,"people"
"경기","이천시","경기_이천시","2018",214206,"people"
"경기","이천시","경기_이천시","2019",215834,"people"
"경기","이천시","경기_이천시","2020",218388,"people"
"경기","이천시","경기_이천시","2021",223177,"people"
"경기","이천시","경기_이천시","2022",222721,"people"
"경기","이천시","경기_이천시","2023",222098,"people"
"경기","이천시","경기_이천시","2024",222443,"people"
"경기","파주시","경기_파주시","1992",164647,"people"
"경기","파주시","경기_파주시","1993",166496,"people"
"경기","파주시","경기_파주시","1994",167600,"people"
"경기","파주시","경기_파주시","1995",168249,"people"
"경기","파주시","경기_파주시","1996",171056,"people"
"경기","파주시","경기_파주시","1997",177136,"people"
"경기","파주시","경기_파주시","1998",178803,"people"
"경기","파주시","경기_파주시","1999",181496,"people"
"경기","파주시","경기_파주시","2000",191726,"people"
"경기","파주시","경기_파주시","2001",224658,"people"
"경기","파주시","경기_파주시","2002",235147,"people"
"경기","파주시","경기_파주시","2003",237658,"people"
"경기","파주시","경기_파주시","2004",246323,"people"
"경기","파주시","경기_파주시","2005",261770,"people"
"경기","파주시","경기_파주시","2006",292752,"people"
"경기","파주시","경기_파주시","2007",303831,"people"
"경기","파주시","경기_파주시","2008",311164,"people"
"경기","파주시","경기_파주시","2009",323011,"people"
"경기","파주시","경기_파주시","2010",355632,"people"
"경기","파주시","경기_파주시","2011",378790,"people"
"경기","파주시","경기_파주시","2012",394201,"people"
"경기","파주시","경기_파주시","2013",401718,"people"
"경기","파주시","경기_파주시","2014",411348,"people"
"경기","파주시","경기_파주시","2015",423321,"people"
"경기","파주시","경기_파주시","2016",430781,"people"
"경기","파주시","경기_파주시","2017",437848,"people"
"경기","파주시","경기_파주시","2018",451848,"people"
"경기","파주시","경기_파주시","2019",454040,"people"
"경기","파주시","경기_파주시","2020",465617,"people"
"경기","파주시","경기_파주시","2021",483245,"people"
"경기","파주시","경기_파주시","2022",495315,"people"
"경기","파주시","경기_파주시","2023",497753,"people"
"경기","파주시","경기_파주시","2024",511308,"people"
"경기","평택시","경기_평택시","1992",289536,"people"
"경기","평택시","경기_평택시","1993",299157,"people"
"경기","평택시","경기_평택시","1994",312410,"people"
"경기","평택시","경기_평택시","1995",321636,"people"
"경기","평택시","경기_평택시","1996",335901,"people"
"경기","평택시","경기_평택시","1997",346008,"people"
"경기","평택시","경기_평택시","1998",346694,"people"
"경기","평택시","경기_평택시","1999",352181,"people"
"경기","평택시","경기_평택시","2000",356103,"people"
"경기","평택시","경기_평택시","2001",358263,"people"
"경기","평택시","경기_평택시","2002",358531,"people"
"경기","평택시","경기_평택시","2003",364979,"people"
"경기","평택시","경기_평택시","2004",370653,"people"
"경기","평택시","경기_평택시","2005",383976,"people"
"경기","평택시","경기_평택시","2006",396765,"people"
"경기","평택시","경기_평택시","2007",402458,"people"
"경기","평택시","경기_평택시","2008",406721,"people"
"경기","평택시","경기_평택시","2009",410042,"people"
"경기","평택시","경기_평택시","2010",419457,"people"
"경기","평택시","경기_평택시","2011",426886,"people"
"경기","평택시","경기_평택시","2012",434305,"people"
"경기","평택시","경기_평택시","2013",442034,"people"
"경기","평택시","경기_평택시","2014",449555,"people"
"경기","평택시","경기_평택시","2015",460532,"people"
"경기","평택시","경기_평택시","2016",470832,"people"
"경기","평택시","경기_평택시","2017",481530,"people"
"경기","평택시","경기_평택시","2018",495642,"people"
"경기","평택시","경기_평택시","2019",513027,"people"
"경기","평택시","경기_평택시","2020",537307,"people"
"경기","평택시","경기_평택시","2021",564288,"people"
"경기","평택시","경기_평택시","2022",578529,"people"
"경기","평택시","경기_평택시","2023",591022,"people"
"경기","평택시","경기_평택시","2024",598556,"people"
"경기","포천시","경기_포천시","1992",118930,"people"
"경기","포천시","경기_포천시","1993",121998,"people"
"경기","포천시","경기_포천시","1994",123381,"people"
"경기","포천시","경기_포천시","1995",128181,"people"
"경기","포천시","경기_포천시","1996",134487,"people"
"경기","포천시","경기_포천시","1997",141741,"people"
"경기","포천시","경기_포천시","1998",143257,"people"
"경기","포천시","경기_포천시","1999",144912,"people"
"경기","포천시","경기_포천시","2000",145981,"people"
"경기","포천시","경기_포천시","2001",146272,"people"
"경기","포천시","경기_포천시","2002",152507,"people"
"경기","포천시","경기_포천시","2003",150240,"people"
"경기","포천시","경기_포천시","2004",150364,"people"
"경기","포천시","경기_포천시","2005",155242,"people"
"경기","포천시","경기_포천시","2006",157269,"people"
"경기","포천시","경기_포천시","2007",158156,"people"
"경기","포천시","경기_포천시","2008",160176,"people"
"경기","포천시","경기_포천시","2009",158931,"people"
"경기","포천시","경기_포천시","2010",158658,"people"
"경기","포천시","경기_포천시","2011",157967,"people"
"경기","포천시","경기_포천시","2012",157559,"people"
"경기","포천시","경기_포천시","2013",156603,"people"
"경기","포천시","경기_포천시","2014",155798,"people"
"경기","포천시","경기_포천시","2015",155192,"people"
"경기","포천시","경기_포천시","2016",154763,"people"
"경기","포천시","경기_포천시","2017",152925,"people"
"경기","포천시","경기_포천시","2018",150676,"people"
"경기","포천시","경기_포천시","2019",148379,"people"
"경기","포천시","경기_포천시","2020",147274,"people"
"경기","포천시","경기_포천시","2021",148939,"people"
"경기","포천시","경기_포천시","2022",146701,"people"
"경기","포천시","경기_포천시","2023",143323,"people"
"경기","포천시","경기_포천시","2024",141463,"people"
"경기","하남시","경기_하남시","1992",95112,"people"
"경기","하남시","경기_하남시","1993",96154,"people"
"경기","하남시","경기_하남시","1994",107521,"people"
"경기","하남시","경기_하남시","1995",117378,"people"
"경기","하남시","경기_하남시","1996",122008,"people"
"경기","하남시","경기_하남시","1997",125163,"people"
"경기","하남시","경기_하남시","1998",123836,"people"
"경기","하남시","경기_하남시","1999",123709,"people"
"경기","하남시","경기_하남시","2000",123366,"people"
"경기","하남시","경기_하남시","2001",123659,"people"
"경기","하남시","경기_하남시","2002",127541,"people"
"경기","하남시","경기_하남시","2003",128326,"people"
"경기","하남시","경기_하남시","2004",129903,"people"
"경기","하남시","경기_하남시","2005",132850,"people"
"경기","하남시","경기_하남시","2006",134824,"people"
"경기","하남시","경기_하남시","2007",137131,"people"
"경기","하남시","경기_하남시","2008",143638,"people"
"경기","하남시","경기_하남시","2009",148566,"people"
"경기","하남시","경기_하남시","2010",150479,"people"
"경기","하남시","경기_하남시","2011",148397,"people"
"경기","하남시","경기_하남시","2012",146269,"people"
"경기","하남시","경기_하남시","2013",145096,"people"
"경기","하남시","경기_하남시","2014",148896,"people"
"경기","하남시","경기_하남시","2015",166713,"people"
"경기","하남시","경기_하남시","2016",211101,"people"
"경기","하남시","경기_하남시","2017",232487,"people"
"경기","하남시","경기_하남시","2018",254415,"people"
"경기","하남시","경기_하남시","2019",272455,"people"
"경기","하남시","경기_하남시","2020",293452,"people"
"경기","하남시","경기_하남시","2021",320087,"people"
"경기","하남시","경기_하남시","2022",326059,"people"
"경기","하남시","경기_하남시","2023",329861,"people"
"경기","하남시","경기_하남시","2024",329120,"people"
"경기","화성시","경기_화성시","1992",181385,"people"
"경기","화성시","경기_화성시","1993",182216,"people"
"경기","화성시","경기_화성시","1994",163596,"people"
"경기","화성시","경기_화성시","1995",163445,"people"
"경기","화성시","경기_화성시","1996",167303,"people"
"경기","화성시","경기_화성시","1997",176702,"people"
"경기","화성시","경기_화성시","1998",178743,"people"
"경기","화성시","경기_화성시","1999",183166,"people"
"경기","화성시","경기_화성시","2000",191444,"people"
"경기","화성시","경기_화성시","2001",210524,"people"
"경기","화성시","경기_화성시","2002",226930,"people"
"경기","화성시","경기_화성시","2003",236226,"people"
"경기","화성시","경기_화성시","2004",271563,"people"
"경기","화성시","경기_화성시","2005",296530,"people"
"경기","화성시","경기_화성시","2006",310171,"people"
"경기","화성시","경기_화성시","2007",371972,"people"
"경기","화성시","경기_화성시","2008",449354,"people"
"경기","화성시","경기_화성시","2009",491528,"people"
"경기","화성시","경기_화성시","2010",505838,"people"
"경기","화성시","경기_화성시","2011",516765,"people"
"경기","화성시","경기_화성시","2012",525490,"people"
"경기","화성시","경기_화성시","2013",530251,"people"
"경기","화성시","경기_화성시","2014",540862,"people"
"경기","화성시","경기_화성시","2015",596525,"people"
"경기","화성시","경기_화성시","2016",640890,"people"
"경기","화성시","경기_화성시","2017",691086,"people"
"경기","화성시","경기_화성시","2018",758722,"people"
"경기","화성시","경기_화성시","2019",815396,"people"
"경기","화성시","경기_화성시","2020",855248,"people"
"경기","화성시","경기_화성시","2021",887015,"people"
"경기","화성시","경기_화성시","2022",910814,"people"
"경기","화성시","경기_화성시","2023",944342,"people"
"경기","화성시","경기_화성시","2024",968821,"people"
"경기","강화군","인천_강화군","1992",72137,"people"
"경기","강화군","인천_강화군","1993",71116,"people"
"경기","강화군","인천_강화군","1994",70398,"people"
"경기","강화군","인천_강화군","1995",0,"people"
"경기","강화군","인천_강화군","1996",0,"people"
"경기","강화군","인천_강화군","1997",0,"people"
"경기","강화군","인천_강화군","1998",0,"people"
"경기","강화군","인천_강화군","1999",0,"people"
"경기","강화군","인천_강화군","2000",0,"people"
"경기","강화군","인천_강화군","2001",0,"people"
"경기","강화군","인천_강화군","2002",0,"people"
"경기","강화군","인천_강화군","2003",0,"people"
"경기","강화군","인천_강화군","2004",0,"people"
"경기","강화군","인천_강화군","2005",0,"people"
"경기","강화군","인천_강화군","2006",0,"people"
"경기","강화군","인천_강화군","2007",0,"people"
"경기","강화군","인천_강화군","2008",0,"people"
"경기","강화군","인천_강화군","2009",0,"people"
"경기","강화군","인천_강화군","2010",0,"people"
"경기","강화군","인천_강화군","2011",0,"people"
"경기","강화군","인천_강화군","2012",0,"people"
"경기","강화군","인천_강화군","2013",0,"people"
"경기","강화군","인천_강화군","2014",0,"people"
"경기","강화군","인천_강화군","2015",0,"people"
"경기","강화군","인천_강화군","2016",0,"people"
"경기","강화군","인천_강화군","2017",0,"people"
"경기","강화군","인천_강화군","2018",0,"people"
"경기","강화군","인천_강화군","2019",0,"people"
"경기","강화군","인천_강화군","2020",0,"people"
"경기","강화군","인천_강화군","2021",0,"people"
"경기","강화군","인천_강화군","2022",0,"people"
"경기","강화군","인천_강화군","2023",0,"people"
"경기","강화군","인천_강화군","2024",0,"people"
"경기","옹진군","인천_옹진군","1992",19741,"people"
"경기","옹진군","인천_옹진군","1993",19608,"people"
"경기","옹진군","인천_옹진군","1994",13773,"people"
"경기","옹진군","인천_옹진군","1995",0,"people"
"경기","옹진군","인천_옹진군","1996",0,"people"
"경기","옹진군","인천_옹진군","1997",0,"people"
"경기","옹진군","인천_옹진군","1998",0,"people"
"경기","옹진군","인천_옹진군","1999",0,"people"
"경기","옹진군","인천_옹진군","2000",0,"people"
"경기","옹진군","인천_옹진군","2001",0,"people"
"경기","옹진군","인천_옹진군","2002",0,"people"
"경기","옹진군","인천_옹진군","2003",0,"people"
"경기","옹진군","인천_옹진군","2004",0,"people"
"경기","옹진군","인천_옹진군","2005",0,"people"
"경기","옹진군","인천_옹진군","2006",0,"people"
"경기","옹진군","인천_옹진군","2007",0,"people"
"경기","옹진군","인천_옹진군","2008",0,"people"
"경기","옹진군","인천_옹진군","2009",0,"people"
"경기","옹진군","인천_옹진군","2010",0,"people"
"경기","옹진군","인천_옹진군","2011",0,"people"
"경기","옹진군","인천_옹진군","2012",0,"people"
"경기","옹진군","인천_옹진군","2013",0,"people"
"경기","옹진군","인천_옹진군","2014",0,"people"
"경기","옹진군","인천_옹진군","2015",0,"people"
"경기","옹진군","인천_옹진군","2016",0,"people"
"경기","옹진군","인천_옹진군","2017",0,"people"
"경기","옹진군","인천_옹진군","2018",0,"people"
"경기","옹진군","인천_옹진군","2019",0,"people"
"경기","옹진군","인천_옹진군","2020",0,"people"
"경기","옹진군","인천_옹진군","2021",0,"people"
"경기","옹진군","인천_옹진군","2022",0,"people"
"경기","옹진군","인천_옹진군","2023",0,"people"
"경기","옹진군","인천_옹진군","2024",0,"people"
"경남","거제시","경남_거제시","1992",143909,"people"
"경남","거제시","경남_거제시","1993",146297,"people"
"경남","거제시","경남_거제시","1994",150137,"people"
"경남","거제시","경남_거제시","1995",155140,"people"
"경남","거제시","경남_거제시","1996",160894,"people"
"경남","거제시","경남_거제시","1997",164652,"people"
"경남","거제시","경남_거제시","1998",170275,"people"
"경남","거제시","경남_거제시","1999",173090,"people"
"경남","거제시","경남_거제시","2000",174981,"people"
"경남","거제시","경남_거제시","2001",178980,"people"
"경남","거제시","경남_거제시","2002",182035,"people"
"경남","거제시","경남_거제시","2003",186208,"people"
"경남","거제시","경남_거제시","2004",190141,"people"
"경남","거제시","경남_거제시","2005",195609,"people"
"경남","거제시","경남_거제시","2006",201412,"people"
"경남","거제시","경남_거제시","2007",208208,"people"
"경남","거제시","경남_거제시","2008",217211,"people"
"경남","거제시","경남_거제시","2009",225522,"people"
"경남","거제시","경남_거제시","2010",228355,"people"
"경남","거제시","경남_거제시","2011",232787,"people"
"경남","거제시","경남_거제시","2012",236944,"people"
"경남","거제시","경남_거제시","2013",242077,"people"
"경남","거제시","경남_거제시","2014",248287,"people"
"경남","거제시","경남_거제시","2015",255828,"people"
"경남","거제시","경남_거제시","2016",257183,"people"
"경남","거제시","경남_거제시","2017",254073,"people"
"경남","거제시","경남_거제시","2018",250516,"people"
"경남","거제시","경남_거제시","2019",248276,"people"
"경남","거제시","경남_거제시","2020",245754,"people"
"경남","거제시","경남_거제시","2021",241216,"people"
"경남","거제시","경남_거제시","2022",236662,"people"
"경남","거제시","경남_거제시","2023",234038,"people"
"경남","거제시","경남_거제시","2024",232972,"people"
"경남","거창군","경남_거창군","1992",77705,"people"
"경남","거창군","경남_거창군","1993",76454,"people"
"경남","거창군","경남_거창군","1994",74999,"people"
"경남","거창군","경남_거창군","1995",73810,"people"
"경남","거창군","경남_거창군","1996",73078,"people"
