year,SIDO,SGG,technology,purpose,value,unit
2019,경기,하남시,waste,사업용,0,MWh
2019,경기,하남시,waste,자가용,0,MWh
2019,경기,용인시,waste,전체,4590.753688,MWh
2019,경기,용인시,waste,사업용,98.53483669,MWh
2019,경기,용인시,waste,자가용,4492.218851,MWh
2019,경기,파주시,waste,전체,0,MWh
2019,경기,파주시,waste,사업용,0,MWh
2019,경기,파주시,waste,자가용,0,MWh
2019,경기,이천시,waste,전체,25287.2061,MWh
2019,경기,이천시,waste,사업용,2805.3212,MWh
2019,경기,이천시,waste,자가용,22481.8849,MWh
2019,경기,안성시,waste,전체,0,MWh
2019,경기,안성시,waste,사업용,0,MWh
2019,경기,안성시,waste,자가용,0,MWh
2019,경기,김포시,waste,전체,0,MWh
2019,경기,김포시,waste,사업용,0,MWh
2019,경기,김포시,waste,자가용,0,MWh
2019,경기,화성시,waste,전체,12870.21339,MWh
2019,경기,화성시,waste,사업용,12870.21339,MWh
2019,경기,화성시,waste,자가용,0,MWh
2019,경기,광주시,waste,전체,12935.78134,MWh
2019,경기,광주시,waste,사업용,12935.78134,MWh
2019,경기,광주시,waste,자가용,0,MWh
2019,경기,양주시,waste,전체,13029.86213,MWh
2019,경기,양주시,waste,사업용,0,MWh
2019,경기,양주시,waste,자가용,13029.86213,MWh
2019,경기,포천시,waste,전체,0,MWh
2019,경기,포천시,waste,사업용,0,MWh
2019,경기,포천시,waste,자가용,0,MWh
2019,경기,여주시,waste,전체,0,MWh
2019,경기,여주시,waste,사업용,0,MWh
2019,경기,여주시,waste,자가용,0,MWh
2019,경기,연천군,waste,전체,218.617135,MWh
2019,경기,연천군,waste,사업용,35.8338169,MWh
2019,경기,연천군,waste,자가용,182.7833181,MWh
2019,경기,가평군,waste,전체,0,MWh
2019,경기,가평군,waste,사업용,0,MWh
2019,경기,가평군,waste,자가용,0,MWh
2019,경기,양평군,waste,전체,0,MWh
2019,경기,양평군,waste,사업용,0,MWh
2019,경기,양평군,waste,자가용,0,MWh
2019,경기,수원시,fuelcell,전체,331.1629179,MWh
2019,경기,수원시,fuelcell,사업용,0,MWh
2019,경기,수원시,fuelcell,자가용,331.1629179,MWh
2019,경기,성남시,fuelcell,전체,306170.1947,MWh
2019,경기,성남시,fuelcell,사업용,305489.299,MWh
2019,경기,성남시,fuelcell,자가용,680.8957191,MWh
2019,경기,의정부시,fuelcell,전체,61.89961083,MWh
2019,경기,의정부시,fuelcell,사업용,0,MWh
2019,경기,의정부시,fuelcell,자가용,61.89961083,MWh
2019,경기,안양시,fuelcell,전체,30143.82855,MWh
2019,경기,안양시,fuelcell,사업용,30139.18608,MWh
2019,경기,안양시,fuelcell,자가용,4.642470812,MWh
2019,경기,부천시,fuelcell,전체,346.6378206,MWh
2019,경기,부천시,fuelcell,사업용,0,MWh
2019,경기,부천시,fuelcell,자가용,346.6378206,MWh
2019,경기,광명시,fuelcell,전체,52571.20946,MWh
2019,경기,광명시,fuelcell,사업용,52453.6002,MWh
2019,경기,광명시,fuelcell,자가용,117.6092606,MWh
2019,경기,평택시,fuelcell,전체,87010.46596,MWh
2019,경기,평택시,fuelcell,사업용,86462.6544,MWh
2019,경기,평택시,fuelcell,자가용,547.8115558,MWh
2019,경기,동두천시,fuelcell,전체,0,MWh
2019,경기,동두천시,fuelcell,사업용,0,MWh
2019,경기,동두천시,fuelcell,자가용,0,MWh
2019,경기,안산시,fuelcell,전체,19757.91145,MWh
2019,경기,안산시,fuelcell,사업용,19352.469,MWh
2019,경기,안산시,fuelcell,자가용,405.4424509,MWh
2019,경기,고양시,fuelcell,전체,84920.962,MWh
2019,경기,고양시,fuelcell,사업용,84920.962,MWh
2019,경기,고양시,fuelcell,자가용,0,MWh
2019,경기,과천시,fuelcell,전체,12.37992217,MWh
2019,경기,과천시,fuelcell,사업용,0,MWh
2019,경기,과천시,fuelcell,자가용,12.37992217,MWh
2019,경기,구리시,fuelcell,전체,61.89961083,MWh
2019,경기,구리시,fuelcell,사업용,0,MWh
2019,경기,구리시,fuelcell,자가용,61.89961083,MWh
2019,경기,남양주시,fuelcell,전체,284.7382098,MWh
2019,경기,남양주시,fuelcell,사업용,0,MWh
2019,경기,남양주시,fuelcell,자가용,284.7382098,MWh
2019,경기,오산시,fuelcell,전체,374.4926455,MWh
2019,경기,오산시,fuelcell,사업용,0,MWh
2019,경기,오산시,fuelcell,자가용,374.4926455,MWh
2019,경기,시흥시,fuelcell,전체,38683.17493,MWh
2019,경기,시흥시,fuelcell,사업용,38413.91163,MWh
2019,경기,시흥시,fuelcell,자가용,269.2633071,MWh
2019,경기,군포시,fuelcell,전체,0,MWh
2019,경기,군포시,fuelcell,사업용,0,MWh
2019,경기,군포시,fuelcell,자가용,0,MWh
2019,경기,의왕시,fuelcell,전체,6.189961083,MWh
2019,경기,의왕시,fuelcell,사업용,0,MWh
2019,경기,의왕시,fuelcell,자가용,6.189961083,MWh
2019,경기,하남시,fuelcell,전체,0,MWh
2019,경기,하남시,fuelcell,사업용,0,MWh
2019,경기,하남시,fuelcell,자가용,0,MWh
2019,경기,용인시,fuelcell,전체,408.5374314,MWh
2019,경기,용인시,fuelcell,사업용,0,MWh
2019,경기,용인시,fuelcell,자가용,408.5374314,MWh
2019,경기,파주시,fuelcell,전체,49.51968866,MWh
2019,경기,파주시,fuelcell,사업용,0,MWh
2019,경기,파주시,fuelcell,자가용,49.51968866,MWh
2019,경기,이천시,fuelcell,전체,433.2972758,MWh
2019,경기,이천시,fuelcell,사업용,0,MWh
2019,경기,이천시,fuelcell,자가용,433.2972758,MWh
2019,경기,안성시,fuelcell,전체,55.70964974,MWh
2019,경기,안성시,fuelcell,사업용,0,MWh
2019,경기,안성시,fuelcell,자가용,55.70964974,MWh
2019,경기,김포시,fuelcell,전체,37.1397665,MWh
2019,경기,김포시,fuelcell,사업용,0,MWh
2019,경기,김포시,fuelcell,자가용,37.1397665,MWh
2019,경기,화성시,fuelcell,전체,167614.405,MWh
2019,경기,화성시,fuelcell,사업용,166871.6097,MWh
2019,경기,화성시,fuelcell,자가용,742.7953299,MWh
2019,경기,광주시,fuelcell,전체,297.118132,MWh
2019,경기,광주시,fuelcell,사업용,0,MWh
2019,경기,광주시,fuelcell,자가용,297.118132,MWh
2019,경기,양주시,fuelcell,전체,0,MWh
2019,경기,양주시,fuelcell,사업용,0,MWh
2019,경기,양주시,fuelcell,자가용,0,MWh
2019,경기,포천시,fuelcell,전체,3278.597883,MWh
2019,경기,포천시,fuelcell,사업용,3260.028,MWh
2019,경기,포천시,fuelcell,자가용,18.56988325,MWh
2019,경기,여주시,fuelcell,전체,0,MWh
2019,경기,여주시,fuelcell,사업용,0,MWh
2019,경기,여주시,fuelcell,자가용,0,MWh
2019,경기,연천군,fuelcell,전체,0,MWh
2019,경기,연천군,fuelcell,사업용,0,MWh
2019,경기,연천군,fuelcell,자가용,0,MWh
2019,경기,가평군,fuelcell,전체,0,MWh
2019,경기,가평군,fuelcell,사업용,0,MWh
2019,경기,가평군,fuelcell,자가용,0,MWh
2019,경기,양평군,fuelcell,전체,0,MWh
2019,경기,양평군,fuelcell,사업용,0,MWh
2019,경기,양평군,fuelcell,자가용,0,MWh
2019,경기,수원시,IGCC,전체,0,MWh
2019,경기,수원시,IGCC,사업용,0,MWh
2019,경기,성남시,IGCC,전체,0,MWh
2019,경기,성남시,IGCC,사업용,0,MWh
2019,경기,의정부시,IGCC,전체,0,MWh
2019,경기,의정부시,IGCC,사업용,0,MWh
2019,경기,안양시,IGCC,전체,0,MWh
2019,경기,안양시,IGCC,사업용,0,MWh
2019,경기,부천시,IGCC,전체,0,MWh
2019,경기,부천시,IGCC,사업용,0,MWh
2019,경기,광명시,IGCC,전체,0,MWh
2019,경기,광명시,IGCC,사업용,0,MWh
2019,경기,평택시,IGCC,전체,0,MWh
2019,경기,평택시,IGCC,사업용,0,MWh
2019,경기,동두천시,IGCC,전체,0,MWh
2019,경기,동두천시,IGCC,사업용,0,MWh
2019,경기,안산시,IGCC,전체,0,MWh
2019,경기,안산시,IGCC,사업용,0,MWh
2019,경기,고양시,IGCC,전체,0,MWh
2019,경기,고양시,IGCC,사업용,0,MWh
2019,경기,과천시,IGCC,전체,0,MWh
2019,경기,과천시,IGCC,사업용,0,MWh
2019,경기,구리시,IGCC,전체,0,MWh
2019,경기,구리시,IGCC,사업용,0,MWh
2019,경기,남양주시,IGCC,전체,0,MWh
2019,경기,남양주시,IGCC,사업용,0,MWh
2019,경기,오산시,IGCC,전체,0,MWh
2019,경기,오산시,IGCC,사업용,0,MWh
2019,경기,시흥시,IGCC,전체,0,MWh
2019,경기,시흥시,IGCC,사업용,0,MWh
2019,경기,군포시,IGCC,전체,0,MWh
2019,경기,군포시,IGCC,사업용,0,MWh
2019,경기,의왕시,IGCC,전체,0,MWh
2019,경기,의왕시,IGCC,사업용,0,MWh
2019,경기,하남시,IGCC,전체,0,MWh
2019,경기,하남시,IGCC,사업용,0,MWh
2019,경기,용인시,IGCC,전체,0,MWh
2019,경기,용인시,IGCC,사업용,0,MWh
2019,경기,파주시,IGCC,전체,0,MWh
2019,경기,파주시,IGCC,사업용,0,MWh
2019,경기,이천시,IGCC,전체,0,MWh
2019,경기,이천시,IGCC,사업용,0,MWh
2019,경기,안성시,IGCC,전체,0,MWh
2019,경기,안성시,IGCC,사업용,0,MWh
2019,경기,김포시,IGCC,전체,0,MWh
2019,경기,김포시,IGCC,사업용,0,MWh
2019,경기,화성시,IGCC,전체,0,MWh
2019,경기,화성시,IGCC,사업용,0,MWh
2019,경기,광주시,IGCC,전체,0,MWh
2019,경기,광주시,IGCC,사업용,0,MWh
2019,경기,양주시,IGCC,전체,0,MWh
2019,경기,양주시,IGCC,사업용,0,MWh
2019,경기,포천시,IGCC,전체,0,MWh
2019,경기,포천시,IGCC,사업용,0,MWh
2019,경기,여주시,IGCC,전체,0,MWh
2019,경기,여주시,IGCC,사업용,0,MWh
2019,경기,연천군,IGCC,전체,0,MWh
2019,경기,연천군,IGCC,사업용,0,MWh
2019,경기,가평군,IGCC,전체,0,MWh
2019,경기,가평군,IGCC,사업용,0,MWh
2019,경기,양평군,IGCC,전체,0,MWh
2019,경기,양평군,IGCC,사업용,0,MWh
2019,강원,춘천시,PV,전체,63813.14677,MWh
2019,강원,춘천시,PV,사업용,55340.15313,MWh
2019,강원,춘천시,PV,자가용,8472.993644,MWh
2019,강원,원주시,PV,전체,83328.75038,MWh
2019,강원,원주시,PV,사업용,73116.74224,MWh
2019,강원,원주시,PV,자가용,10212.00814,MWh
2019,강원,강릉시,PV,전체,75431.17474,MWh
2019,강원,강릉시,PV,사업용,66247.51892,MWh
2019,강원,강릉시,PV,자가용,9183.655815,MWh
2019,강원,동해시,PV,전체,17413.2801,MWh
2019,강원,동해시,PV,사업용,14844.14067,MWh
2019,강원,동해시,PV,자가용,2569.139432,MWh
2019,강원,태백시,PV,전체,20581.02005,MWh
2019,강원,태백시,PV,사업용,19308.93695,MWh
2019,강원,태백시,PV,자가용,1272.0831,MWh
2019,강원,속초시,PV,전체,7457.080561,MWh
2019,강원,속초시,PV,사업용,4605.621,MWh
2019,강원,속초시,PV,자가용,2851.459561,MWh
2019,강원,삼척시,PV,전체,60479.27759,MWh
2019,강원,삼척시,PV,사업용,56163.3743,MWh
2019,강원,삼척시,PV,자가용,4315.903291,MWh
2019,강원,홍천군,PV,전체,63289.94077,MWh
2019,강원,홍천군,PV,사업용,59285.76018,MWh
2019,강원,홍천군,PV,자가용,4004.180593,MWh
2019,강원,횡성군,PV,전체,53477.67412,MWh
2019,강원,횡성군,PV,사업용,50687.78564,MWh
2019,강원,횡성군,PV,자가용,2789.888477,MWh
2019,강원,영월군,PV,전체,95731.32361,MWh
2019,강원,영월군,PV,사업용,92978.89859,MWh
2019,강원,영월군,PV,자가용,2752.425025,MWh
2019,강원,평창군,PV,전체,27327.09077,MWh
2019,강원,평창군,PV,사업용,25298.69062,MWh
2019,강원,평창군,PV,자가용,2028.400149,MWh
2019,강원,정선군,PV,전체,38211.49912,MWh
2019,강원,정선군,PV,사업용,34442.94036,MWh
2019,강원,정선군,PV,자가용,3768.558758,MWh
2019,강원,철원군,PV,전체,92654.59473,MWh
2019,강원,철원군,PV,사업용,88048.24076,MWh
2019,강원,철원군,PV,자가용,4606.353971,MWh
2019,강원,화천군,PV,전체,36173.62546,MWh
2019,강원,화천군,PV,사업용,35671.925,MWh
2019,강원,화천군,PV,자가용,501.7004611,MWh
2019,강원,양구군,PV,전체,66215.91902,MWh
2019,강원,양구군,PV,사업용,64770.65525,MWh
2019,강원,양구군,PV,자가용,1445.263767,MWh
2019,강원,인제군,PV,전체,74311.90462,MWh
2019,강원,인제군,PV,사업용,70325.13958,MWh
2019,강원,인제군,PV,자가용,3986.76504,MWh
2019,강원,고성군,PV,전체,94848.32791,MWh
2019,강원,고성군,PV,사업용,92088.88119,MWh
2019,강원,고성군,PV,자가용,2759.446726,MWh
2019,강원,양양군,PV,전체,8934.297419,MWh
2019,강원,양양군,PV,사업용,7892.639223,MWh
2019,강원,양양군,PV,자가용,1041.658196,MWh
2019,강원,춘천시,wind,전체,0,MWh
2019,강원,춘천시,wind,사업용,0,MWh
2019,강원,춘천시,wind,자가용,0,MWh
2019,강원,원주시,wind,전체,0,MWh
2019,강원,원주시,wind,사업용,0,MWh
2019,강원,원주시,wind,자가용,0,MWh
2019,강원,강릉시,wind,전체,87820.34088,MWh
2019,강원,강릉시,wind,사업용,87820.34088,MWh
2019,강원,강릉시,wind,자가용,0,MWh
2019,강원,동해시,wind,전체,0,MWh
2019,강원,동해시,wind,사업용,0,MWh
2019,강원,동해시,wind,자가용,0,MWh
2019,강원,태백시,wind,전체,120937.8859,MWh
2019,강원,태백시,wind,사업용,120937.8859,MWh
2019,강원,태백시,wind,자가용,0,MWh
2019,강원,속초시,wind,전체,0,MWh
2019,강원,속초시,wind,사업용,0,MWh
2019,강원,속초시,wind,자가용,0,MWh
2019,강원,삼척시,wind,전체,34570.1766,MWh
2019,강원,삼척시,wind,사업용,34570.1766,MWh
2019,강원,삼척시,wind,자가용,0,MWh
2019,강원,홍천군,wind,전체,0,MWh
2019,강원,홍천군,wind,사업용,0,MWh
2019,강원,홍천군,wind,자가용,0,MWh
2019,강원,횡성군,wind,전체,79152.156,MWh
2019,강원,횡성군,wind,사업용,79152.156,MWh
2019,강원,횡성군,wind,자가용,0,MWh
2019,강원,영월군,wind,전체,763.3267079,MWh
2019,강원,영월군,wind,사업용,729.36036,MWh
2019,강원,영월군,wind,자가용,33.96634789,MWh
2019,강원,평창군,wind,전체,297796.9573,MWh
2019,강원,평창군,wind,사업용,297796.9573,MWh
2019,강원,평창군,wind,자가용,0,MWh
2019,강원,정선군,wind,전체,56299.87795,MWh
2019,강원,정선군,wind,사업용,56262.13757,MWh
2019,강원,정선군,wind,자가용,37.74038654,MWh
2019,강원,철원군,wind,전체,0,MWh
2019,강원,철원군,wind,사업용,0,MWh
2019,강원,철원군,wind,자가용,0,MWh
2019,강원,화천군,wind,전체,0,MWh
2019,강원,화천군,wind,사업용,0,MWh
2019,강원,화천군,wind,자가용,0,MWh
2019,강원,양구군,wind,전체,37.74038654,MWh
2019,강원,양구군,wind,사업용,0,MWh
2019,강원,양구군,wind,자가용,37.74038654,MWh
2019,강원,인제군,wind,전체,3114.8534,MWh
2019,강원,인제군,wind,사업용,3001.63224,MWh
2019,강원,인제군,wind,자가용,113.2211596,MWh
2019,강원,고성군,wind,전체,0,MWh
2019,강원,고성군,wind,사업용,0,MWh
2019,강원,고성군,wind,자가용,0,MWh
2019,강원,양양군,wind,전체,3313.938912,MWh
2019,강원,양양군,wind,사업용,3313.938912,MWh
2019,강원,양양군,wind,자가용,0,MWh
2019,강원,춘천시,hydro,전체,523022.6743,MWh
2019,강원,춘천시,hydro,사업용,523022.6743,MWh
2019,강원,춘천시,hydro,자가용,0,MWh
2019,강원,원주시,hydro,전체,0,MWh
2019,강원,원주시,hydro,사업용,0,MWh
2019,강원,원주시,hydro,자가용,0,MWh
2019,강원,강릉시,hydro,전체,1251.871,MWh
2019,강원,강릉시,hydro,사업용,1251.871,MWh
2019,강원,강릉시,hydro,자가용,0,MWh
2019,강원,동해시,hydro,전체,21230.18736,MWh
2019,강원,동해시,hydro,사업용,21230.18736,MWh
2019,강원,동해시,hydro,자가용,0,MWh
2019,강원,태백시,hydro,전체,0,MWh
2019,강원,태백시,hydro,사업용,0,MWh
2019,강원,태백시,hydro,자가용,0,MWh
2019,강원,속초시,hydro,전체,0,MWh
2019,강원,속초시,hydro,사업용,0,MWh
2019,강원,속초시,hydro,자가용,0,MWh
2019,강원,삼척시,hydro,전체,16352.5072,MWh
2019,강원,삼척시,hydro,사업용,16352.5072,MWh
2019,강원,삼척시,hydro,자가용,0,MWh
2019,강원,홍천군,hydro,전체,580.534,MWh
2019,강원,홍천군,hydro,사업용,580.534,MWh
2019,강원,홍천군,hydro,자가용,0,MWh
2019,강원,횡성군,hydro,전체,3877.6566,MWh
2019,강원,횡성군,hydro,사업용,3877.6566,MWh
2019,강원,횡성군,hydro,자가용,0,MWh
2019,강원,영월군,hydro,전체,0,MWh
2019,강원,영월군,hydro,사업용,0,MWh
2019,강원,영월군,hydro,자가용,0,MWh
2019,강원,평창군,hydro,전체,0,MWh
2019,강원,평창군,hydro,사업용,0,MWh
2019,강원,평창군,hydro,자가용,0,MWh
2019,강원,정선군,hydro,전체,15680.06136,MWh
2019,강원,정선군,hydro,사업용,15680.06136,MWh
2019,강원,정선군,hydro,자가용,0,MWh
2019,강원,철원군,hydro,전체,215.242,MWh
2019,강원,철원군,hydro,사업용,215.242,MWh
2019,강원,철원군,hydro,자가용,0,MWh
2019,강원,화천군,hydro,전체,118614.932,MWh
2019,강원,화천군,hydro,사업용,118614.932,MWh
2019,강원,화천군,hydro,자가용,0,MWh
2019,강원,양구군,hydro,전체,175.21,MWh
2019,강원,양구군,hydro,사업용,175.21,MWh
2019,강원,양구군,hydro,자가용,0,MWh
2019,강원,인제군,hydro,전체,1914.79866,MWh
2019,강원,인제군,hydro,사업용,1914.79866,MWh
2019,강원,인제군,hydro,자가용,0,MWh
2019,강원,고성군,hydro,전체,617.957,MWh
2019,강원,고성군,hydro,사업용,617.957,MWh
2019,강원,고성군,hydro,자가용,0,MWh
2019,강원,양양군,hydro,전체,4771.694728,MWh
2019,강원,양양군,hydro,사업용,4771.694728,MWh
2019,강원,양양군,hydro,자가용,0,MWh
2019,강원,춘천시,ocean,전체,0,MWh
2019,강원,춘천시,ocean,사업용,0,MWh
2019,강원,원주시,ocean,전체,0,MWh
2019,강원,원주시,ocean,사업용,0,MWh
2019,강원,강릉시,ocean,전체,0,MWh
2019,강원,강릉시,ocean,사업용,0,MWh
2019,강원,동해시,ocean,전체,0,MWh
2019,강원,동해시,ocean,사업용,0,MWh
2019,강원,태백시,ocean,전체,0,MWh
2019,강원,태백시,ocean,사업용,0,MWh
2019,강원,속초시,ocean,전체,0,MWh
2019,강원,속초시,ocean,사업용,0,MWh
2019,강원,삼척시,ocean,전체,0,MWh
2019,강원,삼척시,ocean,사업용,0,MWh
2019,강원,홍천군,ocean,전체,0,MWh
2019,강원,홍천군,ocean,사업용,0,MWh
2019,강원,횡성군,ocean,전체,0,MWh
2019,강원,횡성군,ocean,사업용,0,MWh
2019,강원,영월군,ocean,전체,0,MWh
2019,강원,영월군,ocean,사업용,0,MWh
2019,강원,평창군,ocean,전체,0,MWh
2019,강원,평창군,ocean,사업용,0,MWh
2019,강원,정선군,ocean,전체,0,MWh
2019,강원,정선군,ocean,사업용,0,MWh
2019,강원,철원군,ocean,전체,0,MWh
2019,강원,철원군,ocean,사업용,0,MWh
2019,강원,화천군,ocean,전체,0,MWh
2019,강원,화천군,ocean,사업용,0,MWh
2019,강원,양구군,ocean,전체,0,MWh
2019,강원,양구군,ocean,사업용,0,MWh
2019,강원,인제군,ocean,전체,0,MWh
2019,강원,인제군,ocean,사업용,0,MWh
2019,강원,고성군,ocean,전체,0,MWh
2019,강원,고성군,ocean,사업용,0,MWh
2019,강원,양양군,ocean,전체,0,MWh
2019,강원,양양군,ocean,사업용,0,MWh
2019,강원,춘천시,bio,전체,4748.097,MWh
2019,강원,춘천시,bio,사업용,4748.097,MWh
2019,강원,춘천시,bio,자가용,0,MWh
2019,강원,원주시,bio,전체,8327.002,MWh
2019,강원,원주시,bio,사업용,8327.002,MWh
2019,강원,원주시,bio,자가용,0,MWh
2019,강원,강릉시,bio,전체,842293.74,MWh
2019,강원,강릉시,bio,사업용,842293.74,MWh
2019,강원,강릉시,bio,자가용,0,MWh
2019,강원,동해시,bio,전체,312813.6746,MWh
2019,강원,동해시,bio,사업용,312813.6746,MWh
2019,강원,동해시,bio,자가용,0,MWh
2019,강원,태백시,bio,전체,0,MWh
2019,강원,태백시,bio,사업용,0,MWh
2019,강원,태백시,bio,자가용,0,MWh
2019,강원,속초시,bio,전체,0,MWh
2019,강원,속초시,bio,사업용,0,MWh
2019,강원,속초시,bio,자가용,0,MWh
2019,강원,삼척시,bio,전체,70213.94127,MWh
2019,강원,삼척시,bio,사업용,70213.94127,MWh
2019,강원,삼척시,bio,자가용,0,MWh
2019,강원,홍천군,bio,전체,0,MWh
2019,강원,홍천군,bio,사업용,0,MWh
2019,강원,홍천군,bio,자가용,0,MWh
2019,강원,횡성군,bio,전체,0,MWh
2019,강원,횡성군,bio,사업용,0,MWh
2019,강원,횡성군,bio,자가용,0,MWh
2019,강원,영월군,bio,전체,0,MWh
2019,강원,영월군,bio,사업용,0,MWh
2019,강원,영월군,bio,자가용,0,MWh
2019,강원,평창군,bio,전체,0,MWh
2019,강원,평창군,bio,사업용,0,MWh
2019,강원,평창군,bio,자가용,0,MWh
2019,강원,정선군,bio,전체,0,MWh
2019,강원,정선군,bio,사업용,0,MWh
2019,강원,정선군,bio,자가용,0,MWh
2019,강원,철원군,bio,전체,0,MWh
2019,강원,철원군,bio,사업용,0,MWh
2019,강원,철원군,bio,자가용,0,MWh
2019,강원,화천군,bio,전체,0,MWh
2019,강원,화천군,bio,사업용,0,MWh
2019,강원,화천군,bio,자가용,0,MWh
2019,강원,양구군,bio,전체,0,MWh
2019,강원,양구군,bio,사업용,0,MWh
2019,강원,양구군,bio,자가용,0,MWh
2019,강원,인제군,bio,전체,0,MWh
2019,강원,인제군,bio,사업용,0,MWh
2019,강원,인제군,bio,자가용,0,MWh
2019,강원,고성군,bio,전체,0,MWh
2019,강원,고성군,bio,사업용,0,MWh
2019,강원,고성군,bio,자가용,0,MWh
2019,강원,양양군,bio,전체,0,MWh
2019,강원,양양군,bio,사업용,0,MWh
2019,강원,양양군,bio,자가용,0,MWh
2019,강원,춘천시,waste,전체,4197.373342,MWh
2019,강원,춘천시,waste,사업용,4197.373342,MWh
2019,강원,춘천시,waste,자가용,0,MWh
2019,강원,원주시,waste,전체,53359.49169,MWh
2019,강원,원주시,waste,사업용,53359.49169,MWh
2019,강원,원주시,waste,자가용,0,MWh
2019,강원,강릉시,waste,전체,0,MWh
2019,강원,강릉시,waste,사업용,0,MWh
2019,강원,강릉시,waste,자가용,0,MWh
2019,강원,동해시,waste,전체,0,MWh
2019,강원,동해시,waste,사업용,0,MWh
2019,강원,동해시,waste,자가용,0,MWh
2019,강원,태백시,waste,전체,49.1716031,MWh
2019,강원,태백시,waste,사업용,0,MWh
2019,강원,태백시,waste,자가용,49.1716031,MWh
2019,강원,속초시,waste,전체,1367.840683,MWh
2019,강원,속초시,waste,사업용,1367.840683,MWh
2019,강원,속초시,waste,자가용,0,MWh
2019,강원,삼척시,waste,전체,0,MWh
2019,강원,삼척시,waste,사업용,0,MWh
2019,강원,삼척시,waste,자가용,0,MWh
2019,강원,홍천군,waste,전체,0,MWh
2019,강원,홍천군,waste,사업용,0,MWh
2019,강원,홍천군,waste,자가용,0,MWh
2019,강원,횡성군,waste,전체,0,MWh
2019,강원,횡성군,waste,사업용,0,MWh
2019,강원,횡성군,waste,자가용,0,MWh
2019,강원,영월군,waste,전체,0,MWh
2019,강원,영월군,waste,사업용,0,MWh
2019,강원,영월군,waste,자가용,0,MWh
2019,강원,평창군,waste,전체,0,MWh
2019,강원,평창군,waste,사업용,0,MWh
2019,강원,평창군,waste,자가용,0,MWh
2019,강원,정선군,waste,전체,0,MWh
2019,강원,정선군,waste,사업용,0,MWh
2019,강원,정선군,waste,자가용,0,MWh
2019,강원,철원군,waste,전체,327.3096627,MWh
2019,강원,철원군,waste,사업용,0,MWh
2019,강원,철원군,waste,자가용,327.3096627,MWh
2019,강원,화천군,waste,전체,0,MWh
2019,강원,화천군,waste,사업용,0,MWh
2019,강원,화천군,waste,자가용,0,MWh
2019,강원,양구군,waste,전체,0,MWh
2019,강원,양구군,waste,사업용,0,MWh
2019,강원,양구군,waste,자가용,0,MWh
2019,강원,인제군,waste,전체,646.3728222,MWh
2019,강원,인제군,waste,사업용,0,MWh
2019,강원,인제군,waste,자가용,646.3728222,MWh
2019,강원,고성군,waste,전체,0,MWh
2019,강원,고성군,waste,사업용,0,MWh
2019,강원,고성군,waste,자가용,0,MWh
2019,강원,양양군,waste,전체,212.2071816,MWh
2019,강원,양양군,waste,사업용,0,MWh
2019,강원,양양군,waste,자가용,212.2071816,MWh
2019,강원,춘천시,fuelcell,전체,154.7490271,MWh
2019,강원,춘천시,fuelcell,사업용,0,MWh
2019,강원,춘천시,fuelcell,자가용,154.7490271,MWh
2019,강원,원주시,fuelcell,전체,0,MWh
2019,강원,원주시,fuelcell,사업용,0,MWh
2019,강원,원주시,fuelcell,자가용,0,MWh
2019,강원,강릉시,fuelcell,전체,0,MWh
2019,강원,강릉시,fuelcell,사업용,0,MWh
2019,강원,강릉시,fuelcell,자가용,0,MWh
2019,강원,동해시,fuelcell,전체,0,MWh
2019,강원,동해시,fuelcell,사업용,0,MWh
2019,강원,동해시,fuelcell,자가용,0,MWh
2019,강원,태백시,fuelcell,전체,0,MWh
2019,강원,태백시,fuelcell,사업용,0,MWh
2019,강원,태백시,fuelcell,자가용,0,MWh
2019,강원,속초시,fuelcell,전체,0,MWh
2019,강원,속초시,fuelcell,사업용,0,MWh
2019,강원,속초시,fuelcell,자가용,0,MWh
2019,강원,삼척시,fuelcell,전체,0,MWh
2019,강원,삼척시,fuelcell,사업용,0,MWh
2019,강원,삼척시,fuelcell,자가용,0,MWh
2019,강원,홍천군,fuelcell,전체,0,MWh
2019,강원,홍천군,fuelcell,사업용,0,MWh
2019,강원,홍천군,fuelcell,자가용,0,MWh
2019,강원,횡성군,fuelcell,전체,15.47490271,MWh
2019,강원,횡성군,fuelcell,사업용,0,MWh
2019,강원,횡성군,fuelcell,자가용,15.47490271,MWh
2019,강원,영월군,fuelcell,전체,0,MWh
2019,강원,영월군,fuelcell,사업용,0,MWh
2019,강원,영월군,fuelcell,자가용,0,MWh
2019,강원,평창군,fuelcell,전체,736.997,MWh
2019,강원,평창군,fuelcell,사업용,736.997,MWh
2019,강원,평창군,fuelcell,자가용,0,MWh
2019,강원,정선군,fuelcell,전체,0,MWh
2019,강원,정선군,fuelcell,사업용,0,MWh
2019,강원,정선군,fuelcell,자가용,0,MWh
2019,강원,철원군,fuelcell,전체,0,MWh
2019,강원,철원군,fuelcell,사업용,0,MWh
2019,강원,철원군,fuelcell,자가용,0,MWh
2019,강원,화천군,fuelcell,전체,0,MWh
2019,강원,화천군,fuelcell,사업용,0,MWh
2019,강원,화천군,fuelcell,자가용,0,MWh
2019,강원,양구군,fuelcell,전체,0,MWh
2019,강원,양구군,fuelcell,사업용,0,MWh
2019,강원,양구군,fuelcell,자가용,0,MWh
2019,강원,인제군,fuelcell,전체,0,MWh
2019,강원,인제군,fuelcell,사업용,0,MWh
2019,강원,인제군,fuelcell,자가용,0,MWh
